timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1574432862342;1573;JobList;200;OK;BackendNode 1-7;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1537;0;76
1574432862342;1573;JobList;200;OK;BackendNode 1-8;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1537;0;74
1574432862342;1573;JobList;200;OK;BackendNode 1-1;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1538;0;74
1574432862342;1571;JobList;200;OK;BackendNode 1-9;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1538;0;75
1574432862342;1573;JobList;200;OK;BackendNode 1-10;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1537;0;74
1574432862342;1573;JobList;200;OK;BackendNode 1-3;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1538;0;73
1574432862342;1573;JobList;200;OK;BackendNode 1-5;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1537;0;76
1574432862343;1573;JobList;200;OK;BackendNode 1-2;text;true;121967;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1536;0;73
1574432862342;1576;JobList;200;OK;BackendNode 1-6;text;true;121967;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1537;0;73
1574432862342;1866;JobList;200;OK;BackendNode 1-4;text;true;121960;444;10;10;http://www.google.com/cloudprint/jobs?status=IN_PROGRESS&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2&limit=200&printerid=a8d6c750-f342-f616-5a67-9188eacfdee2;1832;0;75
1574432864459;2999;PrinterList;200;OK;BackendNode 1-2;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;2999;0;407
1574432864455;3004;PrinterList;200;OK;BackendNode 1-10;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3004;0;410
1574432864458;3002;PrinterList;200;OK;BackendNode 1-5;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3002;0;409
1574432864450;3057;PrinterList;200;OK;BackendNode 1-7;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3057;0;414
1574432864468;3043;PrinterList;200;OK;BackendNode 1-4;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3043;0;396
1574432864455;3121;PrinterList;200;OK;BackendNode 1-1;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3121;0;413
1574432864450;3197;PrinterList;200;OK;BackendNode 1-8;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3197;0;417
1574432864466;3183;PrinterList;200;OK;BackendNode 1-6;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3183;0;399
1574432864456;3226;PrinterList;200;OK;BackendNode 1-3;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3226;0;408
1574432864453;3464;PrinterList;200;OK;BackendNode 1-9;text;true;5795;284;10;10;https://pullprinting.fbk.eu/list_printer?access_token=ya29.Il-yB0pCQmMAQuYe4VT3T-lUMVTMDVj-jhq44e-LCypNaphFoe1s62x-0NHfoGBZEAts7hICPKKYMjrKNWtY1zHdZUUDmezxCtAlS7hfuwFrauEWffNT9CzVrw_7gPFiUw;3464;0;414
1574432867682;6218;PrintNoCIE;200;OK;BackendNode 1-3;text;true;449;1015;10;10;https://pullprinting.fbk.eu/print_token_easy;6218;0;27
1574432867458;6918;PrintNoCIE;200;OK;BackendNode 1-10;text;true;449;985;9;9;https://pullprinting.fbk.eu/print_token_easy;6918;0;59
1574432867646;7074;PrintNoCIE;200;OK;BackendNode 1-8;text;true;449;1000;8;8;https://pullprinting.fbk.eu/print_token_easy;7074;0;29
1574432867506;7873;PrintNoCIE;200;OK;BackendNode 1-7;text;true;449;985;7;7;https://pullprinting.fbk.eu/print_token_easy;7873;0;40
1574432867510;8541;PrintNoCIE;200;OK;BackendNode 1-4;text;true;449;1035;6;6;https://pullprinting.fbk.eu/print_token_easy;8540;0;27
1574432867458;9004;PrintNoCIE;200;OK;BackendNode 1-2;text;true;449;995;5;5;https://pullprinting.fbk.eu/print_token_easy;9004;0;56
1574432867459;9041;PrintNoCIE;200;OK;BackendNode 1-5;text;true;449;1035;4;4;https://pullprinting.fbk.eu/print_token_easy;9041;0;53
1574432867917;9571;PrintNoCIE;200;OK;BackendNode 1-9;text;true;449;1000;3;3;https://pullprinting.fbk.eu/print_token_easy;9571;0;29
1574432867648;9899;PrintNoCIE;200;OK;BackendNode 1-6;text;true;449;1005;2;2;https://pullprinting.fbk.eu/print_token_easy;9899;0;34
1574432867575;10524;PrintNoCIE;200;OK;BackendNode 1-1;text;true;449;985;1;1;https://pullprinting.fbk.eu/print_token_easy;10524;0;26
